"id","name","side","avg_bat_speed","swing_tilt","attack_angle","attack_direction","ideal_attack_angle_rate","avg_intercept_y_vs_plate","avg_intercept_y_vs_batter","avg_batter_y_position","avg_batter_x_position","competitive_swings"
608348,"Kelly, Carson","R","71.031008821",33.18809601646834,10.137317006903942,-4.41167495099306,0.47967479674796754,-0.23069322884586824,30.2069009345645,30.43759416341037,29.684558344139475,246
663886,"Stephenson, Tyler","R","70.976692519",37.69314839278046,12.557780321304675,2.090411925302,0.5736434108527131,0.9321032917734517,29.068296142970894,28.136192851197443,28.729022561597713,258
609280,"Andujar, Miguel","R","70.956414821",25.636986604612154,7.15218152579547,-3.27663973520029,0.5895765472312703,4.829720931777079,33.012982219265986,28.183261287488904,30.730264581195822,307
656811,"O'Hearn, Ryan","L","70.9028877",31.885739818854805,11.484329858796578,0.2834511871807684,0.47386759581881527,1.7299988768363574,26.33939342353724,24.609394546700887,31.46365916739956,287
668715,"Steer, Spencer","R","70.896740593",29.25594491211254,12.405905167908147,-0.7359359210244152,0.5875370919881305,1.9775383805739746,30.210303660814397,28.23276528024042,26.239694254959453,337
668939,"Rutschman, Adley","R","70.871147874",33.44709352015278,7.7552306812931375,-4.1872635713876605,0.4448818897637795,0.42950400081599494,27.743202296686512,27.31369829587051,25.526076796546807,254
650859,"Rengifo, Luis","R","70.869787834",33.82368897772777,6.974041678874505,1.7205499231965835,0.43321299638989175,7.815200813443279,27.794893786325602,19.97969297288232,26.66533331335918,277
664761,"Bohm, Alec","R","70.8486018",29.2998492421166,5.947635273766212,3.355852598461861,0.5266666666666666,1.5358652767918095,26.895913205218253,25.360047928426443,29.59940772625255,300
573262,"Yastrzemski, Mike","L","70.84530375",30.84453624990676,9.814273425401819,-2.357336009589701,0.6171874999999999,0.1915651928863854,31.889276319422084,31.6977111265357,23.903057343192955,256
663837,"Vierling, Matt","R","70.750471619",31.65884385735325,8.406479469900408,-0.1071881101231563,0.5611510791366906,-5.235741777551044,31.032150947061776,36.26789272461283,26.55267783084461,278
668227,"Arozarena, Randy","R","70.7405075",26.298948406047398,7.794387189002197,4.074819833375951,0.5928571428571429,5.31230275666102,28.7413463672166,23.429043610555574,23.625662987527576,420
695734,"Lile, Daylen","L","70.69582317",39.68358763426224,12.645884698390075,-0.8475688910118092,0.5477855477855477,-0.5012168504174979,29.771328362921977,30.272545213339477,25.11247294145584,429
693304,"Gonzales, Nick","R","70.693536751",34.94956555628843,9.80840611369851,-0.3408667476860369,0.5238095238095238,-4.062350393847193,28.203515596645364,32.26586599049255,26.221047268101753,357
700932,"Manzardo, Kyle","L","70.597931096",37.558059844224594,17.62838230662895,-1.1878052942808726,0.5136986301369862,11.90693184843188,35.18720495353927,23.280273105107398,31.776306091882272,292
545121,"Vargas, Ildemaro","R","70.556937778",22.37727546502792,6.502322054046851,-7.203866278722024,0.5420875420875421,14.423301264119532,28.470503341837045,14.047202077717516,24.60497700019788,297
687263,"Neto, Zach","R","70.522894701",39.99489763844305,21.803566345607504,-7.212491579432717,0.3702882483370289,20.562148649892205,37.851190178220826,17.289041528328607,21.34738342174034,451
805300,"Marsee, Jakob","L","70.51428194",30.041443417685965,6.3761017876043935,-6.425491729260161,0.48656716417910456,5.720370285465897,35.32328751651314,29.602917231047247,27.27523375720561,335
656775,"Mullins, Cedric","L","70.502818268",30.594355511197485,12.435426237179366,-5.305671772130136,0.630718954248366,-1.9990103664070853,29.07526217163585,31.07427253804293,24.5739720293894,306
666126,"Cortes, Carlos","L","70.435132025",26.55348128185167,6.974543018532699,0.8367213086102393,0.4421487603305786,8.888044300970963,28.09211809454239,19.20407379357143,31.73411298557503,242
681393,"Norby, Connor","R","70.361100677",39.793297562595306,17.85132958993331,5.000670306136065,0.36923076923076925,3.2826098206718766,29.95252824622591,26.669918425554034,26.293809290596624,325
668930,"Turang, Brice","L","70.330706379",36.94260774628503,8.313687612865962,9.007010287438119,0.5013927576601672,-1.446755897457417,31.039190971382588,32.48594686884001,25.111266134634125,359
518692,"Freeman, Freddie","L","70.315135119",42.6328661027627,6.940733123219698,2.2855315011289097,0.41904761904761906,-3.9364257128499816,26.104825654127815,30.041251366977793,31.084704415127547,420
701675,"Church, Nathan","L","70.301628217",31.083113834465323,7.2387154789519155,-2.9012894861224816,0.4090909090909091,2.9013872468338437,31.642282584183537,28.74089533734969,28.520602705152413,286
677587,"Rocchio, Brayan","R","70.258757729",27.662811087711837,8.140993235624276,-7.482316254009639,0.5073746312684366,6.613028969426917,33.10394811393994,26.49091914451303,23.257242809282488,339
666018,"Aranda, Jonathan","L","70.143228895",34.993082414909985,8.822285060873657,3.188642209279557,0.5390835579514824,0.5038487138223502,27.364700773327286,26.860852059504943,28.284175244074305,371
681082,"Stott, Bryson","L","70.114832968",31.162759710163936,10.830900663216857,-2.6156123793301123,0.5971731448763251,6.819856386969292,33.81248236901949,26.992625982050196,23.881864876846105,283
691720,"Karros, Kyle","R","70.093416162",37.45233604491676,6.63175876739909,-5.842669469522597,0.4295774647887324,5.8948224772936095,28.62575485877052,22.730932381476908,28.36138740776965,284
608070,"Ramírez, José","R","70.089424363",31.20197938750495,9.759613830982538,-9.79632178320996,0.6014150943396226,2.61884850332518,33.015154495733256,30.396305992408085,22.468203206347134,424
669257,"Smith, Will","R","70.018095272",33.835062704587,12.072861182146843,2.5335717392638863,0.6462585034013605,-3.25190703410524,29.581138183650914,32.83304521775615,28.563135220916415,294
647304,"Naylor, Josh","L","69.998927818",29.637586611206086,9.914564965308921,-8.92235561468294,0.5027624309392266,0.48757041500268883,27.032617427460053,26.545047012457374,25.44467212237518,362
691026,"Winn, Masyn","R","69.972588777",27.681904646412757,4.7986660798063525,-0.6947686558648811,0.4043887147335423,-1.4442137536717112,32.76732028664356,34.21153404031527,23.997919635044287,319
666182,"Bichette, Bo","R","69.922034809",36.96746785978527,1.8616417301065207,3.6803056669964644,0.24880382775119622,-2.1116386581498228,25.08703723314865,27.19867589129848,24.8662855931905,418
686469,"Pasquantino, Vinnie","L","69.84209841",27.961716361789968,10.906799804334357,-11.557911261184572,0.5983827493261455,4.104224590968503,33.22000294321651,29.115778352247993,30.958509319471812,371
678882,"Rafaela, Ceddanne","R","69.817391723",32.20326516903937,10.207871745011683,-1.3010575037114285,0.5593220338983049,2.042198253219861,31.581381288524856,29.53918303530499,26.48993643898568,354
641355,"Bellinger, Cody","L","69.796020365",33.79811223617475,14.425685904509717,-1.919475850804384,0.6348314606741573,-2.899970043576533,30.165772030704098,33.065742074280635,21.502980161085453,356
687859,"Johnston, Troy","L","69.762789646",34.99775108661851,10.55650137945572,-0.3247758511770975,0.40192926045016075,0.24677425652433416,33.613887897109976,33.367113640585636,26.517162265682035,311
696285,"Young, Jacob","R","69.718972691",30.172834003311703,10.669371629905372,1.8799177432988676,0.6327272727272728,-2.876643043380361,27.63328034408768,30.509923387468046,31.922158580765355,275
686797,"Lee, Brooks","R","69.684376898",30.729501987413908,10.630016854331512,-6.495411123145057,0.5561497326203207,8.329088023366522,30.97124014581552,22.642152122448998,28.346963912001904,374
608324,"Bregman, Alex","R","69.640437486",28.098003218869675,14.847470624907663,-5.638354743096907,0.6366120218579234,3.470600259144112,32.984606919419946,29.514006660275836,24.53568773120708,366
663757,"Grisham, Trent","L","69.596221698",28.43086684230828,13.295724073933487,2.2824068654132432,0.6000000000000001,-8.627079035468402,24.866611690404255,33.493690725872646,30.9250206605632,265
643217,"Benintendi, Andrew","L","69.445209028",31.28038098813113,17.686323347220444,-6.807388154618367,0.47962382445141066,6.880572875526514,35.7316495344843,28.851076658957783,23.89192283126233,319
671976,"Peters, Tristan","L","69.303845681",30.09218608409861,13.133743113096084,-3.1240806170942754,0.5680933852140079,6.837636269528772,31.839365688822237,25.00172941929346,29.099699813036526,257
643289,"Dubón, Mauricio","R","69.164568822",31.075216586273015,4.399325554972664,2.0503369830381213,0.3808219178082193,-3.68491830834567,27.62115788382008,31.30607619216575,27.722386029007925,365
681198,"Rumfield, TJ","L","69.098994062",36.071204415706816,10.174178815570803,-3.6676080722203928,0.4858611825192802,4.85057713489381,32.89806403086499,28.047486895971183,24.788888064142554,389
668885,"Martin, Austin","R","69.068192591",38.07700152847441,12.004925458983303,-2.532489095089375,0.5506072874493927,0.6307556929177691,31.9258137069478,31.295058014030026,26.190310433791996,247
514888,"Altuve, Jose","R","68.99523966",28.136795463902704,14.434728433737556,-2.3003131464042665,0.5056603773584906,17.437377909696764,27.848698605175485,10.411320695478727,32.23213646899375,265
807712,"Keaschall, Luke","R","68.868324932",36.112043822412595,9.454893964102345,-3.586732160044955,0.523972602739726,7.842841886591663,32.93364006527507,25.090798178683404,27.51493165006096,292
702222,"Crawford, Justin","L","68.8560878",29.67486643819032,4.768158580938149,10.40779877607001,0.43666666666666665,-4.321325880508452,21.877564859399754,26.198890739908208,34.37335663324442,300
645277,"Albies, Ozzie","R","68.796749392",35.04706890556936,11.345178481243051,-4.528832274888886,0.563063063063063,3.180723270537755,37.37870264817392,34.197979377636166,20.874616905701224,444
687462,"Horwitz, Spencer","L","68.766449176",34.89818899474858,8.652025847233075,-2.7038780363846135,0.4767025089605734,-1.4434710046739623,30.147673559775953,31.59114456444992,24.951640560757934,279
676609,"Caballero, José","R","68.449384712",30.781074128535476,10.638817398787346,0.24174503576620188,0.514388489208633,14.723223163906827,32.770303015733305,18.047079851826474,23.845833065724854,278
543760,"Semien, Marcus","R","68.447057568",33.71278070681856,15.628229280714931,-4.133746746208092,0.6065573770491801,2.8715955025883506,30.36835563009451,27.49676012750616,23.103280741509767,366
808982,"Lee, Jung Hoo","L","68.435683681",38.83065033711991,4.120796026033388,-3.8364450754581902,0.34853420195439744,0.9141113470717477,29.174446585836996,28.26033523876525,20.35913159420653,307
683737,"Busch, Michael","L","68.250763081",34.457042979903036,16.063028519900502,-2.6793014098566994,0.5297297297297295,3.022138086680568,33.05442361461697,30.032285527936406,28.32489864596671,370
669364,"Edwards, Xavier","R","68.227758055",28.142088361264886,6.78866083784601,-2.35256721004576,0.5075987841945289,8.426232558355215,32.17798254100321,23.751749982647993,24.706223843648154,329
663538,"Hoerner, Nico","R","68.172148493",32.05188634349271,5.709680203579866,-2.2855127885745805,0.4794520547945206,-1.929412072155655,26.21966803013356,28.14908010228922,28.25441104260991,365
694384,"Schanuel, Nolan","L","68.1023287",34.87766591203938,7.736820762636128,-3.526066118427785,0.5077399380804954,3.445509855582876,33.36836924901424,29.922859393431366,24.217487162658323,323
686217,"Frelick, Sal","L","68.028822778",26.552815491437883,5.389272728981375,0.7478817993864543,0.4962962962962963,-7.663439028820093,24.348238834782865,32.011677863602955,27.920539365625388,270
665926,"Giménez, Andrés","L","67.961948408",32.4200310942947,8.661285181918945,2.388665023696455,0.4594594594594595,2.8428530510140457,28.228039209273376,25.385186158259327,29.353514427761045,333
702332,"Durbin, Caleb","R","67.954513682",27.948323862795853,8.729872600628445,-2.0013977086901713,0.6359832635983262,-1.826857678742163,28.822982669251076,30.649840347993248,26.505565162259586,239
683083,"Nuñez, Nasim","R","67.934809938",31.720669865215225,4.998929664165295,8.298866731240139,0.43613707165109034,-0.009591083451028923,27.81465282611308,27.824243909564107,29.436965719982485,321
689414,"Hicks, Liam","L","67.928412792",30.903407600832093,8.183995450475585,-5.318191125569292,0.519434628975265,1.992495352675683,30.651119332204946,28.65862397952926,24.184778183866843,283
621493,"Ward, Taylor","R","67.847463221",30.334069484999453,5.348217182570891,1.1529909077917069,0.4731543624161074,-1.6219405707125505,30.901243144225464,32.523183714938014,26.31266399461602,298
643446,"McNeil, Jeff","L","67.83150462",35.87258054760853,6.230367420271109,-0.9358217524431867,0.34084507042253526,-4.445685180926552,27.69770003036475,32.1433852112913,24.98923339697929,355
670623,"Paredes, Isaac","R","67.532883757",34.12232191106253,15.832060833630688,-13.925105393643179,0.4999999999999999,5.501266053555248,36.11318749798518,30.611921444429942,24.6842867363949,362
676391,"Clement, Ernie","R","67.39657105",29.749326465931734,12.02522261661841,-6.022900015294787,0.6239067055393586,10.331163878759442,33.679286188191206,23.348122309431773,27.493293303357504,343
805367,"Meidroth, Chase","R","67.251170324",31.015151414946008,9.887106793351043,4.055966064621986,0.5617647058823528,-0.8586046091533261,29.09467722864521,29.95328183779854,27.868208321738358,340
672695,"Perdomo, Geraldo","R","66.539654243",37.14214539258905,8.620842008217847,-1.1389166300226494,0.549342105263158,6.953798279391372,25.718619758282372,18.764821478891,25.46212643833013,304
802415,"Simpson, Chandler","L","64.937778311",28.992175147321024,3.0333102607719984,5.029208566415106,0.36754966887417223,-5.043379740475181,20.041494479497473,25.084874219972654,30.96571139279946,302
805779,"Wilson, Jacob","R","63.862997329",34.65540095826721,4.386291725304184,-1.008465303487023,0.39711191335740076,3.8517993901024274,32.42176728123609,28.569967891133665,24.08438698215722,277
680757,"Kwan, Steven","L","62.89906459",35.53572109666063,3.599186417365003,-3.585007739103951,0.3843283582089552,2.0137182121557022,30.158165753365402,28.1444475412097,23.321668303262943,268
650333,"Arraez, Luis","L","62.750967384",36.81387065976827,8.554313067987959,3.484800694791893,0.553133514986376,-1.4569131558924775,32.697746580897146,34.15465973678963,25.99925536651889,367
